order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,subcategory,product_name,sales,quantity,discount,profit,review
CA-2011-109491,,2/26/2013,Standard Class,LC-16930,Linda Cazamias,Corporate,Richmond,Indiana,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,3,0,6.9088,Highly recommended.
CA-2011-164903,,2/24/2013,Standard Class,SR-20740,Steven Roelle,Home Office,Los Angeles,California,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96,4,0,6.2208,Highly recommended.
CA-2011-165540,,2/25/2013,Standard Class,TM-21010,Tamara Manning,Consumer,Woodstock,Illinois,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,2,0.8,-13.7175,
CA-2011-133354,,2/24/2013,First Class,SA-20830,Sue Ann Reed,Consumer,Moreno Valley,California,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,-3,0,9.3312,Decent for the price.
CA-2011-103744,,2/27/2013,Standard Class,MG-17875,Michael Grace,Home Office,El Paso,Texas,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.936,3,0.2,2.3409,Highly recommended.
CA-2011-103744,2/23/2013,2/27/2013,Standard Class,MG-17875,Michael Grace,Home Office,El Paso,Texas,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.428,3,0.8,-6.8634,Decent for the price.
US-2011-137680,,3/2/2013,Standard Class,JH-15430,Jennifer Halladay,Consumer,Medford,Oregon,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,3,0.2,11.1024,
US-2011-137680,,3/2/2013,Standard Class,JH-15430,Jennifer Halladay,Consumer,Medford,Oregon,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,4,0.2,7.6869,Great performance!
CA-2011-156545,,3/3/2013,First Class,JS-16030,Joy Smith,Consumer,Columbus,Ohio,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,3,0.2,3.4048,Highly recommended.
CA-2011-104269,3/1/2013,3/6/2013,Second Class,DB-13060,Dave Brooks,Consumer,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,4,0.2,51.4764,Highly recommended.
US-2011-143707,3/1/2013,3/5/2013,Standard Class,HR-14770,Hallie Redmond,Home Office,New York City,New York,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,2,0,1.6038,Decent for the price.
CA-2011-113880,3/1/2013,3/5/2013,Standard Class,VF-21715,Vicky Freymann,Home Office,Elmhurst,Illinois,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,3,0.3,-172.1172,
CA-2011-113880,3/1/2013,3/5/2013,Standard Class,VF-21715,Vicky Freymann,Home Office,Elmhurst,Illinois,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,6,0.2,5.6784,Highly recommended.
CA-2011-131009,3/1/2013,3/5/2013,Standard Class,SC-20380,Shahid Collister,Consumer,El Paso,Texas,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,3,0.2,-3.5325,Great performance!
CA-2011-131009,3/1/2013,3/5/2013,Standard Class,SC-20380,Shahid Collister,Consumer,El Paso,Texas,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,5,0.3,0,
CA-2011-131009,3/1/2013,3/5/2013,Standard Class,SC-20380,Shahid Collister,Consumer,El Paso,Texas,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,,0.6,-34.9536,Great performance!
CA-2011-131009,3/1/2013,3/5/2013,Standard Class,SC-20380,Shahid Collister,Consumer,El Paso,Texas,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,,0.2,-22.6716,Highly recommended.
CA-2011-168312,3/1/2013,3/7/2013,Standard Class,GW-14605,Giulietta Weimer,Consumer,Houston,Texas,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,0.2,8.5845,
CA-2011-168312,3/1/2013,3/7/2013,Standard Class,GW-14605,Giulietta Weimer,Consumer,Houston,Texas,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,3,0.3,-43.0296,Great performance!
CA-2011-107524,3/2/2013,3/8/2013,Standard Class,KN-16705,Kristina Nunn,Home Office,New York City,New York,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,3,0,5.3392,Great performance!
CA-2011-107524,3/2/2013,3/8/2013,Standard Class,KN-16705,Kristina Nunn,Home Office,New York City,New York,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,2,0,17.472,
CA-2011-111157,3/2/2013,3/6/2013,Standard Class,NH-18610,Nicole Hansen,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,3.424,5,0.2,1.07,Highly recommended.
CA-2011-111157,3/2/2013,3/6/2013,Standard Class,NH-18610,Nicole Hansen,Corporate,Philadelphia,Pennsylvania,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,1,0.2,32.13,
CA-2011-155852,3/3/2013,3/7/2013,Second Class,AJ-10945,Ashley Jarboe,Consumer,Wilmington,North Carolina,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,3,0.2,3.4048,
CA-2011-127964,3/3/2013,3/8/2013,Standard Class,AP-10720,Anne Pryor,Home Office,New York City,New York,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9.99,4,0,4.5954,Highly recommended.
CA-2011-127964,3/3/2013,3/8/2013,Standard Class,AP-10720,Anne Pryor,Home Office,New York City,New York,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,1,0.2,40.872,Decent for the price.
CA-2011-127964,3/3/2013,3/8/2013,Standard Class,AP-10720,Anne Pryor,Home Office,New York City,New York,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,3,0.2,9.1785,Highly recommended.
US-2011-127978,3/3/2013,3/8/2013,Standard Class,JS-15595,Jill Stevenson,Corporate,Columbus,Ohio,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,5,0.2,4.914,
US-2011-127978,3/3/2013,3/8/2013,Standard Class,JS-15595,Jill Stevenson,Corporate,Columbus,Ohio,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,3,0.5,-199.617,Bad performance!
US-2011-127978,3/3/2013,3/8/2013,Standard Class,JS-15595,Jill Stevenson,Corporate,Columbus,Ohio,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,5,0.2,-10.0512,Bad performance!
CA-2011-130421,3/3/2013,3/7/2013,Standard Class,SC-20020,Sam Craven,Consumer,Houston,Texas,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,8,0.8,-459.6072,Decent for the price.
CA-2011-105648,3/3/2013,3/7/2013,Standard Class,EJ-14155,Eva Jacobs,Consumer,San Diego,California,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,3,0.2,-23.4882,Bad performance!
CA-2011-116239,3/4/2013,3/4/2013,Same Day,CL-12565,Clay Ludtke,Consumer,Columbia,South Carolina,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,3,0,17.745,
CA-2011-117016,3/4/2013,3/9/2013,Standard Class,SC-20095,Sanjit Chand,Consumer,Margate,Florida,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552,5,0.2,2.3328,Bad performance!
CA-2011-169061,3/5/2013,3/8/2013,Second Class,AB-10150,Aimee Bixby,Consumer,Yonkers,New York,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0,15.4752,Highly recommended.
CA-2011-169061,3/5/2013,3/8/2013,Second Class,AB-10150,Aimee Bixby,Consumer,Yonkers,New York,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0,177.5889,Decent for the price.
CA-2011-169061,3/5/2013,3/8/2013,Second Class,AB-10150,Aimee Bixby,Consumer,Yonkers,New York,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,3,0,5.3998,Highly recommended.
CA-2011-169061,3/5/2013,3/8/2013,Second Class,AB-10150,Aimee Bixby,Consumer,Yonkers,New York,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632,2,0.2,16.7508,Highly recommended.
CA-2011-169061,3/5/2013,3/8/2013,Second Class,AB-10150,Aimee Bixby,Consumer,Yonkers,New York,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,,0,45.9754,Bad performance!
CA-2011-156587,3/7/2013,3/8/2013,First Class,AB-10015,Aaron Bergman,Consumer,Seattle,Washington,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,2,0.2,5.4801,Decent for the price.
CA-2011-156587,3/7/2013,3/8/2013,First Class,AB-10015,Aaron Bergman,Consumer,Seattle,Washington,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.94,1,0,4.6644,Decent for the price.
CA-2011-156587,,3/8/2013,First Class,AB-10015,Aaron Bergman,Consumer,Seattle,Washington,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0,4.8588,Decent for the price.
US-2011-131982,3/7/2013,3/11/2013,Second Class,NP-18685,Nora Pelletier,Home Office,Des Moines,Washington,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,3,0.2,33.64,Bad performance!
CA-2011-104563,3/7/2013,3/12/2013,Standard Class,CM-12715,Craig Molinari,Corporate,Seattle,Washington,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,2,0,9.499,
CA-2011-104563,3/7/2013,3/12/2013,Standard Class,CM-12715,Craig Molinari,Corporate,Seattle,Washington,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5,0,0,Highly recommended.
CA-2011-104563,3/7/2013,3/12/2013,Standard Class,CM-12715,Craig Molinari,Corporate,Seattle,Washington,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,5,0.2,21.8352,Highly recommended.
CA-2011-104563,3/7/2013,3/12/2013,Standard Class,CM-12715,Craig Molinari,Corporate,Seattle,Washington,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,,0.2,54.1764,
US-2011-100279,3/10/2013,3/14/2013,Standard Class,SW-20275,Scott Williamson,Consumer,Royal Oak,Michigan,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,0,10.7424,
US-2011-140116,3/10/2013,3/17/2013,Standard Class,KT-16480,Kean Thornton,Consumer,Denver,Colorado,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,2,0.2,-15.9102,Bad performance!
US-2011-140116,,3/17/2013,Standard Class,KT-16480,Kean Thornton,Consumer,Denver,Colorado,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,3,0.2,9.3564,
CA-2011-166884,3/11/2013,3/16/2013,Second Class,CK-12205,Chloris Kastensmidt,Consumer,Columbus,Ohio,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,4,0.2,2.288,Bad performance!
CA-2011-166884,,3/16/2013,Second Class,CK-12205,Chloris Kastensmidt,Consumer,Columbus,Ohio,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.464,5,0.2,1.7004,Decent for the price.
CA-2011-158337,,3/14/2013,Second Class,KA-16525,Kelly Andreada,Consumer,New York City,New York,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",108.92,6,0,49.014,
CA-2011-114790,3/11/2013,3/13/2013,Second Class,FM-14215,Filia McAdams,Corporate,Richmond,Kentucky,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,,0,38.1576,Decent for the price.
CA-2011-114790,,3/13/2013,Second Class,FM-14215,Filia McAdams,Corporate,Richmond,Kentucky,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,3,0,14.1728,Highly recommended.
CA-2011-114790,3/11/2013,3/13/2013,Second Class,FM-14215,Filia McAdams,Corporate,Richmond,Kentucky,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,2,0,164.6316,Bad performance!
CA-2011-114790,3/11/2013,3/13/2013,Second Class,FM-14215,Filia McAdams,Corporate,Richmond,Kentucky,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,3,0,7.0218,
US-2011-103338,,3/15/2013,Standard Class,RB-19435,Richard Bierner,Consumer,Roseville,California,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0,2.0748,
CA-2011-157623,,3/18/2013,Standard Class,DK-13225,Dean Katz,Corporate,Huntington Beach,California,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,3,0,4.752,
CA-2011-157623,,3/18/2013,Standard Class,DK-13225,Dean Katz,Corporate,Huntington Beach,California,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,2,0,1.2506,
US-2011-125521,3/14/2013,3/19/2013,Standard Class,CK-12325,Christine Kargatis,Home Office,Chesapeake,Virginia,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,1,0,284.98,Bad performance!
CA-2011-114510,3/14/2013,3/19/2013,Standard Class,JF-15295,Jason Fortune-,Consumer,Logan,Utah,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.088,4,0.2,11.1672,
CA-2011-114510,3/14/2013,3/19/2013,Standard Class,JF-15295,Jason Fortune-,Consumer,Logan,Utah,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,4,0,3.2392,Decent for the price.
CA-2011-114510,3/14/2013,3/19/2013,Standard Class,JF-15295,Jason Fortune-,Consumer,Logan,Utah,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,1,0,6.624,
CA-2011-114510,,3/19/2013,Standard Class,JF-15295,Jason Fortune-,Consumer,Logan,Utah,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,,0,5.7672,
CA-2011-114510,3/14/2013,3/19/2013,Standard Class,JF-15295,Jason Fortune-,Consumer,Logan,Utah,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,2,0.2,20.1656,
CA-2011-152618,3/14/2013,3/17/2013,First Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.047,Highly recommended.
CA-2011-152618,,3/17/2013,First Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64,
CA-2011-100293,,3/18/2013,Standard Class,NF-18475,Neil Französisch,Home Office,Jacksonville,Florida,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.056,2,0.2,31.8696,Decent for the price.
CA-2011-149958,3/15/2013,3/19/2013,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,6,0.2,17.847,Highly recommended.
CA-2011-149958,3/15/2013,3/19/2013,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,1,0.2,5.1408,Decent for the price.
CA-2011-149958,3/15/2013,3/19/2013,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338,Bad performance!
CA-2011-149958,,3/19/2013,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188,3,0.7,-31.6712,
CA-2011-149958,,3/19/2013,Standard Class,AS-10240,Alan Shonely,Consumer,Tampa,Florida,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.904,4,0.2,47.8152,
CA-2011-157609,,3/21/2013,Second Class,KN-16705,Kristina Nunn,Home Office,Raleigh,North Carolina,South,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,3,0.2,29.495,
CA-2011-118339,,3/24/2013,Standard Class,BN-11515,Bradley Nguyen,Consumer,Lakeville,Minnesota,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.5742,Highly recommended.
CA-2011-118339,,3/24/2013,Standard Class,BN-11515,Bradley Nguyen,Consumer,Lakeville,Minnesota,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,2,0,23.59,Highly recommended.
CA-2011-118339,,3/24/2013,Standard Class,BN-11515,Bradley Nguyen,Consumer,Lakeville,Minnesota,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,7,0,5.7072,Bad performance!
CA-2011-118339,3/17/2013,3/24/2013,Standard Class,BN-11515,Bradley Nguyen,Consumer,Lakeville,Minnesota,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,,0,25.098,Bad performance!
CA-2011-118339,,3/24/2013,Standard Class,BN-11515,Bradley Nguyen,Consumer,Lakeville,Minnesota,Central,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,,0,17.2224,
US-2011-148838,,3/21/2013,Standard Class,CP-12340,Christine Phan,Corporate,New York City,New York,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,6,0.4,-447.5947,Bad performance!
US-2011-148838,3/17/2013,3/21/2013,Standard Class,CP-12340,Christine Phan,Corporate,New York City,New York,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.576,7,0.4,-553.6476,Highly recommended.
US-2011-148838,,3/21/2013,Standard Class,CP-12340,Christine Phan,Corporate,New York City,New York,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908,4,0.4,-122.7816,Bad performance!
US-2011-148838,,3/21/2013,Standard Class,CP-12340,Christine Phan,Corporate,New York City,New York,East,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,34.86,3,0,16.3842,
US-2011-148838,3/17/2013,3/21/2013,Standard Class,CP-12340,Christine Phan,Corporate,New York City,New York,East,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155.04,,0,75.9696,
CA-2011-158442,,3/17/2013,Same Day,AZ-10750,Annie Zypern,Consumer,Dallas,Texas,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,4,0.2,0.3336,Bad performance!
CA-2011-158442,,3/17/2013,Same Day,AZ-10750,Annie Zypern,Consumer,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.184,2,0.2,1.8792,Highly recommended.
CA-2011-158442,,3/17/2013,Same Day,AZ-10750,Annie Zypern,Consumer,Dallas,Texas,Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,1,0.2,5.4432,
US-2011-164763,,3/21/2013,Standard Class,MH-17440,Mark Haberlin,Corporate,Jackson,Mississippi,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0,5.3721,
US-2011-164763,,3/21/2013,Standard Class,MH-17440,Mark Haberlin,Corporate,Jackson,Mississippi,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,3,0,14.9156,Highly recommended.
US-2011-164763,,3/21/2013,Standard Class,MH-17440,Mark Haberlin,Corporate,Jackson,Mississippi,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.3504,
US-2011-164763,3/17/2013,3/21/2013,Standard Class,MH-17440,Mark Haberlin,Corporate,Jackson,Mississippi,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16,2,0,7.68,Decent for the price.
US-2011-164763,,3/21/2013,Standard Class,MH-17440,Mark Haberlin,Corporate,Jackson,Mississippi,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,4,0,8.4942,Decent for the price.
CA-2011-127859,,3/20/2013,Second Class,QJ-19255,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,3,0.2,41.1528,Bad performance!
CA-2011-145317,3/18/2013,3/23/2013,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,South,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,6,0.5,-16.426,Decent for the price.
CA-2011-145317,,3/23/2013,Standard Class,SM-20320,Sean Miller,Home Office,Jacksonville,Florida,South,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,4,0.5,-1811.0784,Bad performance!
